2026-02-16 20:38:18 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (36 chars)
2026-02-18 19:38:01 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00264_.png
2026-02-18 19:38:01 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 3]
2026-02-18 19:38:03 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00265_.png
2026-02-18 19:54:33 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (232 chars) [SceneID: 0]
2026-02-18 19:54:33 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: A busy dock filled with neon lights and the hum of...
2026-02-18 19:54:33 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 0]
2026-02-18 19:54:37 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00266_.png
2026-02-18 19:54:37 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (184 chars) [SceneID: 1]
2026-02-18 19:54:37 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: A stormy island with an ancient temple in ruins...
2026-02-18 19:54:37 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 1]
2026-02-18 19:54:41 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00267_.png
2026-02-18 19:54:41 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (200 chars) [SceneID: 2]
2026-02-18 19:54:41 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: A floating library filled with ancient books...
2026-02-18 19:54:41 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 2]
2026-02-18 19:54:45 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00268_.png
2026-02-18 19:54:45 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (180 chars) [SceneID: 3]
2026-02-18 19:54:45 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: A dark and damp cavern filled with treasure...
2026-02-18 19:54:45 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 3]
2026-02-18 19:54:49 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00269_.png
2026-02-18 19:54:49 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (201 chars) [SceneID: 4]
2026-02-18 19:54:49 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: A giant machine filled with gears and levers...
2026-02-18 19:54:49 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 4]
2026-02-18 19:54:53 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00270_.png
2026-02-18 19:54:53 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 0]
2026-02-18 19:54:55 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00271_.png
2026-02-18 19:54:55 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 1]
2026-02-18 19:54:57 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00272_.png
2026-02-18 19:54:57 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 2]
2026-02-18 19:54:59 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00273_.png
2026-02-18 19:54:59 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 3]
2026-02-18 19:55:01 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00274_.png
2026-02-18 20:14:45 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (264 chars) [SceneID: 0]
2026-02-18 20:14:45 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Abandoned mine entrance, bioluminescent mushrooms,...
2026-02-18 20:14:45 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 0]
2026-02-18 20:14:49 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00275_.png
2026-02-18 20:14:49 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (175 chars) [SceneID: 1]
2026-02-18 20:14:49 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Large cavern with stalactites and stalagmites, glo...
2026-02-18 20:14:49 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 1]
2026-02-18 20:14:53 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00276_.png
2026-02-18 20:14:53 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (138 chars) [SceneID: 2]
2026-02-18 20:14:53 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Large round chamber with glowing fungi on walls, n...
2026-02-18 20:14:53 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 2]
2026-02-18 20:14:57 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00277_.png
2026-02-18 20:14:57 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (150 chars) [SceneID: 3]
2026-02-18 20:14:57 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Large modern lab with worktables and scientific eq...
2026-02-18 20:14:57 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 3]
2026-02-18 20:15:01 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00278_.png
2026-02-18 20:15:01 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (146 chars) [SceneID: 4]
2026-02-18 20:15:01 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Large round chamber with glowing fungi on walls, b...
2026-02-18 20:15:01 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 4]
2026-02-18 20:15:05 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00279_.png
2026-02-18 20:15:05 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 0]
2026-02-18 20:15:07 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00280_.png
2026-02-18 20:15:07 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 1]
2026-02-18 20:15:09 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00281_.png
2026-02-18 20:15:09 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 2]
2026-02-18 20:15:11 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00282_.png
2026-02-18 20:15:11 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 3]
2026-02-18 20:15:13 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00283_.png
2026-02-18 20:24:15 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (484 chars) [SceneID: 0]
2026-02-18 20:24:15 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: cinematic lighting, 8k, detailed texture...
2026-02-18 20:24:15 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 0]
2026-02-18 20:24:19 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00284_.png
2026-02-18 20:24:19 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (330 chars) [SceneID: 1]
2026-02-18 20:24:19 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Aerial view of the vast abyss with floating island...
2026-02-18 20:24:19 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: None]
2026-02-18 20:24:21 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00285_.png
2026-02-18 20:24:21 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (412 chars) [SceneID: 2]
2026-02-18 20:24:21 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Dark dungeon lighting, high contrast, intricate te...
2026-02-18 20:24:21 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 2]
2026-02-18 20:24:25 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00286_.png
2026-02-18 20:24:25 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (321 chars) [SceneID: 3]
2026-02-18 20:24:25 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Dark and gritty cinematic lighting, intricate text...
2026-02-18 20:24:25 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 3]
2026-02-18 20:24:29 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00287_.png
2026-02-18 20:24:29 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (420 chars) [SceneID: 4]
2026-02-18 20:24:29 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: High-contrast cinematic lighting, dramatic shadows...
2026-02-18 20:24:29 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 4]
2026-02-18 20:24:33 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00288_.png
2026-02-18 20:24:33 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 0]
2026-02-18 20:24:35 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00289_.png
2026-02-18 20:24:35 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 1]
2026-02-18 20:24:37 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00290_.png
2026-02-18 20:24:37 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 2]
2026-02-18 20:24:39 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00291_.png
2026-02-18 20:24:39 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 3]
2026-02-18 20:24:41 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00292_.png
2026-02-18 20:32:21 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (366 chars) [SceneID: 0]
2026-02-18 20:32:21 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Cinematic lighting, low visibility with flickering...
2026-02-18 20:32:21 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 0]
2026-02-18 20:32:25 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00293_.png
2026-02-18 20:32:25 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (397 chars) [SceneID: 1]
2026-02-18 20:32:25 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Dark, gritty textures on bone walls, cinematic lig...
2026-02-18 20:32:25 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 1]
2026-02-18 20:32:29 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00294_.png
2026-02-18 20:32:29 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (267 chars) [SceneID: 2]
2026-02-18 20:32:29 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Dark, moody lighting with cinematic shadows, intri...
2026-02-18 20:32:29 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 2]
2026-02-18 20:32:33 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00295_.png
2026-02-18 20:32:33 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (375 chars) [SceneID: 3]
2026-02-18 20:32:33 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Dimly lit chamber with flickering torches, intrica...
2026-02-18 20:32:33 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 3]
2026-02-18 20:32:37 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00296_.png
2026-02-18 20:32:37 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (549 chars) [SceneID: 4]
2026-02-18 20:32:37 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Cinematic lighting, 8k resolution, detailed textur...
2026-02-18 20:32:37 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 4]
2026-02-18 20:32:41 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00297_.png
2026-02-18 20:32:41 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 0]
2026-02-18 20:32:43 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00298_.png
2026-02-18 20:32:43 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 1]
2026-02-18 20:32:45 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00299_.png
2026-02-18 20:32:45 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 2]
2026-02-18 20:32:47 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00300_.png
2026-02-18 20:32:47 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 3]
2026-02-18 20:32:49 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00301_.png
2026-02-18 20:47:40 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (339 chars) [SceneID: 0]
2026-02-18 20:47:40 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: cinematic lighting, dramatic clouds, detailed text...
2026-02-18 20:47:40 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 0]
2026-02-18 20:53:21 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (419 chars) [SceneID: 0]
2026-02-18 20:53:21 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: A cinematic lighting effect with soft blues and pu...
2026-02-18 20:53:21 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 0]
2026-02-18 20:53:25 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00303_.png
2026-02-18 20:53:25 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (321 chars) [SceneID: 1]
2026-02-18 20:53:25 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Cinematic lighting, 8k, detailed texture, alien ru...
2026-02-18 20:53:25 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 1]
2026-02-18 20:53:29 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00304_.png
2026-02-18 20:53:29 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (376 chars) [SceneID: 2]
2026-02-18 20:53:29 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: cinematic lighting, 8k, detailed texture...
2026-02-18 20:53:29 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 2]
2026-02-18 20:53:33 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00305_.png
2026-02-18 20:53:33 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (437 chars) [SceneID: 3]
2026-02-18 20:53:33 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: cinematic lighting, dark and chaotic colors, detai...
2026-02-18 20:53:33 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 3]
2026-02-18 20:53:37 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00306_.png
2026-02-18 20:53:37 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (550 chars) [SceneID: 4]
2026-02-18 20:53:37 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Cinematic lighting with high contrast between ligh...
2026-02-18 20:53:37 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 4]
2026-02-18 20:53:41 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00307_.png
2026-02-18 20:53:41 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 0]
2026-02-18 20:53:43 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00308_.png
2026-02-18 20:53:43 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 1]
2026-02-18 20:53:45 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00309_.png
2026-02-18 20:53:45 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 2]
2026-02-18 20:53:47 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00310_.png
2026-02-18 20:53:47 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 3]
2026-02-18 20:53:49 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00311_.png
2026-02-18 20:58:07 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (295 chars) [SceneID: 0]
2026-02-18 20:58:07 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Dark alleyway, cinematic lighting, rain, wet cobbl...
2026-02-18 20:58:07 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 0]
2026-02-18 20:58:11 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00312_.png
2026-02-18 20:58:11 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (272 chars) [SceneID: 1]
2026-02-18 20:58:11 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Dark alleyways with dim lighting, cobblestone stre...
2026-02-18 20:58:11 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 1]
2026-02-18 20:58:15 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00313_.png
2026-02-18 20:58:15 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (398 chars) [SceneID: 2]
2026-02-18 20:58:15 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Dungeon interior lighting, high contrast, 4k textu...
2026-02-18 20:58:15 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 2]
2026-02-18 20:58:19 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00314_.png
2026-02-18 20:58:19 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (289 chars) [SceneID: 3]
2026-02-18 20:58:19 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Close-up shot of the detective's face, dramatic li...
2026-02-18 20:58:19 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: None]
2026-02-18 20:58:21 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00315_.png
2026-02-18 20:58:21 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (641 chars) [SceneID: 4]
2026-02-18 20:58:21 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Cinematic lighting, 8k resolution, detailed textur...
2026-02-18 20:58:21 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 4]
2026-02-18 20:58:25 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00316_.png
2026-02-18 20:58:25 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 0]
2026-02-18 20:58:27 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00317_.png
2026-02-18 20:58:27 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 1]
2026-02-18 20:58:29 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00318_.png
2026-02-18 20:58:29 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 2]
2026-02-18 20:58:31 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00319_.png
2026-02-18 20:58:31 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 3]
2026-02-18 20:58:33 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00320_.png
2026-02-19 16:38:12 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (450 chars) [SceneID: 0]
2026-02-19 16:38:12 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Cinematic lighting, 8k resolution, detailed textur...
2026-02-19 16:38:12 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 0]
2026-02-19 16:38:21 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00321_.png
2026-02-19 16:38:21 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (329 chars) [SceneID: 1]
2026-02-19 16:38:21 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Dark forest, cinematic lighting, detailed texture...
2026-02-19 16:38:21 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 1]
2026-02-19 16:38:25 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00322_.png
2026-02-19 16:38:25 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (270 chars) [SceneID: 2]
2026-02-19 16:38:25 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Cinematic lighting with warm colors and detailed t...
2026-02-19 16:38:25 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 2]
2026-02-19 16:38:29 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00323_.png
2026-02-19 16:38:29 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (283 chars) [SceneID: 3]
2026-02-19 16:38:29 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Cinematic lighting, 8k resolution, detailed textur...
2026-02-19 16:38:29 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 3]
2026-02-19 16:38:33 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00324_.png
2026-02-19 16:38:33 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (392 chars) [SceneID: 4]
2026-02-19 16:38:33 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Cinematic lighting, dark and dramatic shadows, det...
2026-02-19 16:38:33 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 4]
2026-02-19 16:38:37 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (map) lista: ComfyUI_00325_.png
2026-02-19 16:38:37 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 0]
2026-02-19 16:38:41 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00326_.png
2026-02-19 16:38:41 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 1]
2026-02-19 16:38:43 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00327_.png
2026-02-19 16:38:43 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 2]
2026-02-19 16:38:45 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00328_.png
2026-02-19 16:38:45 | INFO     | skill_images         | generate_portrait | 👤 Generando retrato para sesión default_session [PJ: 3]
2026-02-19 16:38:47 | INFO     | skill_images         | _wait_and_broadcast | ✅ Imagen (portrait) lista: ComfyUI_00329_.png
2026-02-19 16:52:50 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (332 chars) [SceneID: 0]
2026-02-19 16:52:50 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Detailed texture, gritty lighting, grimy, realisti...
2026-02-19 16:52:50 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 0]
2026-02-19 16:52:50 | ERROR    | skill_images         | generate_map    | Error generando mapa: <urlopen error [Errno 111] Connection refused>
2026-02-19 16:52:50 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (409 chars) [SceneID: 1]
2026-02-19 16:52:50 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Dim lighting, 4k, gritty texture...
2026-02-19 16:52:50 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 1]
2026-02-19 16:52:50 | ERROR    | skill_images         | generate_map    | Error generando mapa: <urlopen error [Errno 111] Connection refused>
2026-02-19 16:52:50 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (426 chars) [SceneID: 2]
2026-02-19 16:52:50 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Dark and damp stone walls with moss growth, cinema...
2026-02-19 16:52:50 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 2]
2026-02-19 16:52:50 | ERROR    | skill_images         | generate_map    | Error generando mapa: <urlopen error [Errno 111] Connection refused>
2026-02-19 16:52:50 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (388 chars) [SceneID: 3]
2026-02-19 16:52:50 | INFO     | skill_images         | process_narrative |   -> Usando Visual Prompt explícito: Low contrast, cinematic lighting, detailed texture...
2026-02-19 16:52:50 | INFO     | skill_images         | generate_map    | 🗺️ Generando mapa para sesión default_session [SceneID: 3]
2026-02-19 16:52:50 | ERROR    | skill_images         | generate_map    | Error generando mapa: <urlopen error [Errno 111] Connection refused>
2026-02-19 16:52:50 | INFO     | skill_images         | process_narrative | 🤔 Analizando narrativa para imágenes (409 chars) [SceneID: 4]
