2026-02-14 10:43:49 | INFO     | generator            | crear_datos_aventura | 🎲 Iniciando generación de aventura
2026-02-21 22:19:26 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 4/5...
2026-02-21 22:19:34 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 5/5...
2026-02-21 22:19:42 | INFO     | generator            | crear_datos_aventura | ✓ Historia completada con 5 escenas
2026-02-21 22:19:42 | INFO     | generator            | crear_datos_aventura | Paso 3/3: Disparando generación de imágenes...
2026-02-21 22:19:42 | INFO     | generator            | crear_datos_aventura | ✓ Tareas de imagen encoladas
2026-02-21 22:19:42 | INFO     | generator            | crear_datos_aventura | 🎉 Aventura generada exitosamente
2026-02-21 22:27:44 | INFO     | generator            | crear_datos_aventura | 🎲 Iniciando generación de aventura en cascada (Nivel 1)
2026-02-21 22:27:44 | INFO     | generator            | crear_datos_aventura | Paso 1/3: Generando personajes...
2026-02-21 22:28:06 | INFO     | generator            | crear_datos_aventura | ✓ 4 personajes generados
2026-02-21 22:28:06 | INFO     | generator            | crear_datos_aventura | Paso 2/3: Generando esquema de historia...
2026-02-21 22:28:14 | INFO     | generator            | crear_datos_aventura | ✓ Esquema generado: La Prohibición de la Magia
2026-02-21 22:28:14 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 1/5...
2026-02-21 22:28:20 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 2/5...
2026-02-21 22:28:30 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 3/5...
2026-02-21 22:28:39 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 4/5...
2026-02-21 22:28:47 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 5/5...
2026-02-21 22:28:55 | INFO     | generator            | crear_datos_aventura | ✓ Historia completada con 5 escenas
2026-02-21 22:28:55 | INFO     | generator            | crear_datos_aventura | Paso 3/3: Disparando generación de imágenes...
2026-02-21 22:28:55 | INFO     | generator            | crear_datos_aventura | ✓ Tareas de imagen encoladas
2026-02-21 22:28:55 | INFO     | generator            | crear_datos_aventura | 🎉 Aventura generada exitosamente
2026-02-21 22:37:36 | INFO     | generator            | crear_datos_aventura | 🎲 Iniciando generación de aventura en cascada (Nivel 1)
2026-02-21 22:37:36 | INFO     | generator            | crear_datos_aventura | Paso 1/3: Generando personajes...
2026-02-21 22:37:59 | INFO     | generator            | crear_datos_aventura | ✓ 4 personajes generados
2026-02-21 22:37:59 | INFO     | generator            | crear_datos_aventura | Paso 2/3: Generando esquema de historia...
2026-02-21 22:38:07 | INFO     | generator            | crear_datos_aventura | ✓ Esquema generado: El corazón del dragón negro
2026-02-21 22:38:07 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 1/5...
2026-02-21 22:38:14 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 2/5...
2026-02-21 22:38:22 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 3/5...
2026-02-21 22:38:29 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 4/5...
2026-02-21 22:38:36 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 5/5...
2026-02-21 22:38:45 | INFO     | generator            | crear_datos_aventura | ✓ Historia completada con 5 escenas
2026-02-21 22:38:45 | INFO     | generator            | crear_datos_aventura | Paso 3/3: Disparando generación de imágenes...
2026-02-21 22:38:45 | INFO     | generator            | crear_datos_aventura | ✓ Tareas de imagen encoladas
2026-02-21 22:38:45 | INFO     | generator            | crear_datos_aventura | 🎉 Aventura generada exitosamente
2026-02-21 22:43:46 | INFO     | generator            | crear_datos_aventura | 🎲 Iniciando generación de aventura en cascada (Nivel 1)
2026-02-21 22:43:46 | INFO     | generator            | crear_datos_aventura | Paso 1/3: Generando personajes...
2026-02-21 22:44:09 | INFO     | generator            | crear_datos_aventura | ✓ 4 personajes generados
2026-02-21 22:44:09 | INFO     | generator            | crear_datos_aventura | Paso 2/3: Generando esquema de historia...
2026-02-21 22:44:17 | INFO     | generator            | crear_datos_aventura | ✓ Esquema generado: La Prohibición del Fuego Celestial
2026-02-21 22:44:17 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 1/5...
2026-02-21 22:44:24 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 2/5...
2026-02-21 22:44:33 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 3/5...
2026-02-21 22:44:42 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 4/5...
2026-02-21 22:44:49 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 5/5...
2026-02-21 22:44:57 | INFO     | generator            | crear_datos_aventura | ✓ Historia completada con 5 escenas
2026-02-21 22:44:57 | INFO     | generator            | crear_datos_aventura | Paso 3/3: Disparando generación de imágenes...
2026-02-21 22:44:57 | INFO     | generator            | crear_datos_aventura | ✓ Tareas de imagen encoladas
2026-02-21 22:44:57 | INFO     | generator            | crear_datos_aventura | 🎉 Aventura generada exitosamente
2026-02-21 22:52:16 | INFO     | generator            | crear_datos_aventura | 🎲 Iniciando generación de aventura en cascada (Nivel 5)
2026-02-21 22:52:16 | INFO     | generator            | crear_datos_aventura | Paso 1/3: Generando personajes...
2026-02-21 22:52:41 | INFO     | generator            | crear_datos_aventura | ✓ 4 personajes generados
2026-02-21 22:52:41 | INFO     | generator            | crear_datos_aventura | Paso 2/3: Generando esquema de historia...
2026-02-21 22:52:50 | INFO     | generator            | crear_datos_aventura | ✓ Esquema generado: La Profecía Prohibida
2026-02-21 22:52:50 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 1/5...
2026-02-21 22:52:59 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 2/5...
2026-02-21 22:53:07 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 3/5...
2026-02-21 22:53:17 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 4/5...
2026-02-21 22:53:25 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 5/5...
2026-02-21 22:53:34 | INFO     | generator            | crear_datos_aventura | ✓ Historia completada con 5 escenas
2026-02-21 22:53:34 | INFO     | generator            | crear_datos_aventura | Paso 3/3: Disparando generación de imágenes...
2026-02-21 22:53:34 | INFO     | generator            | crear_datos_aventura | ✓ Tareas de imagen encoladas
2026-02-21 22:53:34 | INFO     | generator            | crear_datos_aventura | 🎉 Aventura generada exitosamente
2026-02-21 23:08:57 | INFO     | generator            | crear_datos_aventura | 🎲 Iniciando generación de aventura en cascada (Nivel 1)
2026-02-21 23:08:57 | INFO     | generator            | crear_datos_aventura | Paso 1/3: Generando personajes...
2026-02-21 23:09:19 | INFO     | generator            | crear_datos_aventura | ✓ 4 personajes generados
2026-02-21 23:09:19 | INFO     | generator            | crear_datos_aventura | Paso 2/3: Generando esquema de historia...
2026-02-21 23:09:29 | INFO     | generator            | crear_datos_aventura | ✓ Esquema generado: La Profecía del Dragón Negro
2026-02-21 23:09:29 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 1/5...
2026-02-21 23:09:36 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 2/5...
2026-02-21 23:09:44 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 3/5...
2026-02-21 23:09:52 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 4/5...
2026-02-21 23:10:00 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 5/5...
2026-02-21 23:10:08 | INFO     | generator            | crear_datos_aventura | ✓ Historia completada con 5 escenas
2026-02-21 23:10:08 | INFO     | generator            | crear_datos_aventura | Paso 3/3: Disparando generación de imágenes...
2026-02-21 23:10:08 | INFO     | generator            | crear_datos_aventura | ✓ Tareas de imagen encoladas
2026-02-21 23:10:08 | INFO     | generator            | crear_datos_aventura | 🎉 Aventura generada exitosamente
